action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.87,0,50,,-5.24,-101.92,87.66,73.32,-1.25,1.0
2,1.91,1,49,0.586,-5.24,-102.51,87.19,73.34,-1.17,0.91
3,1.94,2,48,0.325,-4.91,-102.32,87.44,73.45,-1.22,0.89
4,1.97,3,47,0.437,-4.9,-102.23,87.0,73.27,-1.27,0.93
5,2.01,4,46,0.386,-5.29,-102.32,86.67,73.24,-1.24,0.79
6,2.04,5,45,0.558,-5.15,-102.58,87.22,73.26,-1.28,0.91
7,2.07,6,44,0.412,-5.26,-102.65,86.81,72.91,-1.31,0.73
8,2.11,7,43,0.344,-4.92,-102.43,87.06,72.67,-1.21,0.7
9,2.14,8,42,0.459,-5.38,-102.19,86.67,72.65,-1.2,0.73
10,2.17,9,41,0.443,-5.24,-102.51,87.12,72.23,-1.16,0.79
11,2.21,10,40,0.411,-5.08,-102.79,87.41,71.82,-1.19,0.8
12,2.24,11,39,0.772,-4.98,-102.02,87.44,71.36,-1.19,0.73
13,2.27,12,38,1.052,-5.0,-103.07,87.18,70.71,-1.16,0.74
14,2.31,13,37,0.622,-4.96,-102.45,87.52,70.34,-1.22,0.68
15,2.34,14,36,0.802,-4.94,-101.64,87.35,69.83,-1.21,0.69
16,2.37,15,35,0.563,-4.89,-102.2,87.76,69.26,-1.29,0.66
17,2.41,16,34,0.161,-4.85,-102.11,87.81,69.1,-1.27,0.6
18,2.44,17,33,0.900,-4.92,-102.04,86.91,68.8,-1.24,0.74
19,2.47,18,32,0.619,-5.19,-102.66,87.36,68.44,-1.24,0.76
20,2.51,19,31,0.337,-5.02,-102.56,87.62,68.1,-1.17,0.63
21,2.54,20,30,0.431,-5.01,-102.42,87.64,67.67,-1.28,0.62
22,2.57,21,29,0.554,-4.92,-102.56,88.19,67.25,-1.19,0.73
23,2.61,22,28,0.487,-4.97,-102.66,87.83,66.76,-1.31,0.7
24,2.64,23,27,0.535,-5.0,-102.12,87.73,66.3,-1.28,0.66
25,2.68,24,26,0.595,-4.79,-102.72,87.5,65.84,-1.29,0.68
26,2.71,25,25,0.716,-4.69,-103.43,88.19,65.61,-1.33,0.81
27,2.74,26,24,0.400,-4.8,-103.27,87.79,65.32,-1.35,0.8
28,2.78,27,23,0.354,-4.72,-103.19,87.53,64.97,-1.26,0.59
29,2.81,28,22,0.795,-4.77,-102.39,87.17,64.82,-1.25,0.75
30,2.84,29,21,0.687,-4.84,-102.98,87.85,64.51,-1.3,0.77
31,2.88,30,23,0.837,-5.28,-103.0,87.7,63.67,-1.27,0.85
32,2.91,31,22,0.863,-5.14,-102.89,86.83,63.7,-1.34,0.73
33,2.94,32,21,0.168,-5.27,-103.06,86.99,63.71,-1.31,0.66
34,2.98,33,20,0.302,-5.24,-102.95,86.91,64.01,-1.31,0.77
35,3.01,34,19,0.777,-5.37,-102.91,86.13,64.19,-1.4,0.7
36,3.04,35,18,0.352,-5.29,-103.04,85.78,64.23,-1.47,0.68
37,3.08,36,17,0.283,-5.46,-102.75,85.83,64.36,-1.54,0.67
38,3.11,37,16,0.493,-5.39,-102.47,85.34,64.74,-1.6,0.75
39,3.14,38,15,0.229,-5.31,-102.7,85.5,64.64,-1.63,0.68
40,3.18,39,14,0.856,-5.46,-102.44,84.64,64.89,-1.7,0.76
41,3.21,40,13,0.219,-5.34,-102.45,84.42,64.99,-1.75,0.59
42,3.24,41,12,0.714,-5.24,-101.73,84.01,65.01,-1.76,0.67
43,3.28,42,11,0.341,-5.37,-102.07,84.16,65.08,-1.72,0.71
44,3.31,43,10,1.415,-5.4,-101.59,82.75,65.33,-1.83,0.67
45,3.34,44,9,0.626,-5.44,-100.96,82.4,65.45,-1.88,0.62
46,3.38,45,8,0.278,-5.46,-100.77,82.12,65.42,-1.96,0.7
47,3.41,46,7,1.432,-5.28,-99.53,80.69,65.77,-2.35,0.7
48,3.44,47,6,1.876,-5.38,-97.66,79.68,65.84,-2.63,0.68
49,3.48,48,5,2.012,-5.11,-95.64,78.15,65.81,-2.91,0.63
50,3.51,49,4,2.058,-5.22,-93.59,77.18,65.87,-3.17,0.72
51,3.54,50,3,4.549,-5.31,-89.04,73.49,66.01,-4.0,0.79
52,3.58,51,2,1.000,-5.55,-88.19,72.49,66.2,-3.76,0.81
53,3.61,52,1,0.318,-5.33,-87.88,72.24,65.9,-3.95,0.52
54,3.75,53,26,11.707,-4.82,-99.58,80.36,63.23,-1.2,1.25
55,3.78,54,25,0.519,-5.08,-99.55,80.88,63.23,-1.28,1.0
56,3.81,55,24,0.195,-4.92,-99.69,80.94,63.43,-1.32,0.91
57,3.85,56,23,0.377,-5.01,-99.31,80.92,63.39,-1.35,0.85
58,3.88,57,22,0.196,-5.02,-99.42,80.79,63.59,-1.36,0.91
59,3.91,58,21,0.739,-4.95,-98.85,80.05,63.67,-1.37,0.96
60,3.95,59,20,0.677,-5.2,-98.17,80.09,63.9,-1.42,0.92
61,3.98,60,19,0.849,-4.98,-97.32,79.52,63.84,-1.34,0.89
62,4.01,61,18,0.744,-5.04,-96.58,79.47,63.71,-1.36,0.99
63,4.05,62,17,2.575,-5.06,-94.01,78.74,63.59,-1.45,0.85
64,4.08,63,16,0.934,-5.3,-93.07,77.83,63.27,-1.44,0.79
65,4.11,64,15,2.806,-5.42,-90.27,77.28,62.74,-1.85,0.97
66,4.15,65,14,2.586,-5.41,-87.68,76.46,62.16,-2.04,0.93
67,4.18,66,13,2.202,-5.49,-85.48,75.41,61.9,-2.35,0.84
68,4.21,67,12,2.371,-5.57,-83.11,73.64,60.96,-2.58,0.78
69,4.25,68,11,2.788,-5.46,-80.32,72.95,60.6,-2.87,0.89
70,4.28,69,10,2.085,-5.25,-78.23,72.05,59.31,-3.13,0.71
71,4.31,70,9,2.132,-5.72,-76.1,71.37,59.37,-3.36,0.82
72,4.35,71,8,2.291,-5.65,-73.81,71.36,59.22,-3.46,0.75
73,4.38,72,7,1.716,-5.4,-72.29,69.64,58.67,-3.7,0.86
74,4.41,73,6,2.628,-5.65,-69.66,69.02,58.33,-3.76,0.75
75,4.45,74,5,1.648,-5.55,-68.01,68.89,58.05,-3.81,0.93
76,4.48,75,4,1.521,-5.75,-67.02,67.37,58.1,-3.91,0.95
77,4.51,76,3,1.248,-5.71,-65.77,66.38,57.66,-4.06,0.97
78,4.55,77,2,1.507,-5.62,-64.26,67.14,57.48,-4.3,0.97
79,4.58,78,1,1.288,-5.3,-62.98,66.58,57.46,-4.4,1.03
80,4.68,79,23,16.197,-9.12,-79.17,67.78,58.29,-3.35,0.63
81,4.72,80,22,0.389,-8.93,-79.09,67.7,58.68,-3.4,0.66
82,4.75,81,21,0.485,-8.89,-79.57,67.71,58.36,-3.38,0.76
83,4.78,82,20,0.303,-9.05,-79.8,67.76,58.06,-3.24,0.82
84,4.82,83,19,0.704,-9.25,-80.5,67.39,58.17,-3.21,0.75
85,4.85,84,18,0.890,-9.65,-80.21,68.28,58.01,-3.2,0.52
86,4.88,85,17,1.260,-9.51,-78.95,67.02,57.93,-3.32,0.75
87,4.92,86,16,0.860,-9.28,-78.09,67.32,58.26,-3.23,0.91
88,4.95,87,15,0.551,-9.54,-77.62,66.77,58.09,-3.08,0.58
89,4.98,88,14,1.077,-9.72,-76.54,66.07,58.3,-3.0,0.7
90,5.02,89,13,1.704,-9.75,-75.32,64.37,58.05,-3.12,0.76
91,5.05,90,12,1.860,-9.59,-73.46,64.2,58.24,-3.02,0.81
92,5.08,91,11,1.681,-9.29,-71.78,62.89,58.03,-2.94,0.72
93,5.12,92,10,2.319,-9.62,-69.46,61.94,57.72,-2.97,0.64
94,5.15,93,9,1.564,-9.53,-67.9,60.5,58.11,-3.01,0.78
95,5.18,94,8,1.624,-9.1,-66.28,59.22,58.09,-2.96,0.57
96,5.22,95,7,1.250,-9.27,-65.2,57.97,58.12,-2.94,0.81
