action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-4.93,-101.84,88.97,75.03,-1.14,1.08
2,0.97,1,49,0.270,-4.93,-101.57,88.73,75.1,-1.15,1.07
3,1.00,2,48,0.619,-4.76,-102.19,88.83,75.13,-1.03,0.97
4,1.04,3,47,0.579,-4.82,-101.61,88.84,74.93,-1.08,0.96
5,1.07,4,46,0.191,-4.96,-101.81,88.99,74.9,-1.14,0.98
6,1.10,5,45,0.851,-4.96,-101.71,88.14,74.56,-1.05,0.93
7,1.14,6,44,0.455,-4.71,-101.72,88.5,74.1,-1.01,0.89
8,1.17,7,43,0.288,-4.92,-101.97,88.79,73.93,-1.06,0.83
9,1.20,8,42,0.545,-4.6,-101.93,89.0,73.38,-0.97,1.0
10,1.24,9,41,0.558,-4.45,-101.37,88.85,72.99,-0.98,0.96
11,1.27,10,40,0.379,-4.58,-101.73,89.1,72.61,-0.89,0.85
12,1.30,11,39,0.157,-4.45,-101.87,89.21,72.45,-0.98,1.0
13,1.34,12,38,0.506,-4.42,-101.68,88.7,72.01,-0.96,0.94
14,1.37,13,37,0.793,-4.49,-100.88,88.66,72.1,-0.93,0.88
15,1.41,14,36,1.012,-4.59,-101.89,89.01,72.08,-0.99,1.0
16,1.44,15,35,0.130,-4.67,-101.76,88.88,72.13,-1.02,1.01
17,1.47,16,34,0.373,-4.55,-101.39,88.79,72.29,-0.96,0.8
18,1.51,17,33,0.404,-4.65,-101.71,88.39,72.26,-0.9,0.89
19,1.54,18,32,0.615,-4.91,-102.32,88.56,72.47,-0.93,0.99
20,1.57,19,31,0.370,-4.79,-101.95,88.81,72.57,-0.96,0.9
21,1.61,20,30,0.927,-4.73,-101.62,87.88,72.39,-0.91,0.89
22,1.64,21,29,0.474,-4.87,-102.09,88.11,72.55,-0.92,0.94
23,1.67,22,28,0.470,-5.07,-102.32,88.58,72.36,-1.0,0.8
24,1.71,23,27,0.680,-5.09,-102.11,87.9,72.72,-0.96,0.83
25,1.74,24,26,0.156,-5.2,-102.05,87.74,72.73,-1.05,0.87
26,1.77,25,25,0.401,-5.32,-102.34,87.34,72.86,-0.97,0.9
27,1.81,26,24,0.557,-5.7,-102.13,87.9,72.95,-0.92,0.87
28,1.84,27,23,0.240,-5.64,-102.05,87.66,73.07,-0.89,0.79
29,1.87,28,22,0.155,-5.7,-101.89,87.68,73.04,-0.96,0.87
30,1.91,29,21,0.255,-5.96,-101.79,87.71,72.87,-0.93,0.89
31,1.94,30,20,0.351,-6.08,-101.85,87.36,73.01,-0.94,0.84
32,1.97,31,19,0.350,-6.43,-101.93,87.55,72.72,-0.93,0.73
33,2.01,32,18,0.618,-6.3,-101.61,86.93,72.43,-0.94,0.87
34,2.04,33,17,0.705,-6.56,-102.01,87.64,72.6,-1.03,0.75
35,2.07,34,16,0.294,-6.41,-101.71,87.48,72.37,-0.97,0.68
36,2.11,35,15,0.317,-6.17,-101.75,87.16,72.36,-0.89,0.87
37,2.14,36,21,0.732,-6.24,-101.78,86.43,71.87,-0.93,0.73
38,2.17,37,20,0.181,-6.18,-101.97,86.6,71.89,-0.93,0.84
39,2.21,38,19,0.245,-6.17,-101.75,86.35,71.74,-0.95,0.77
40,2.24,39,18,0.313,-6.2,-101.44,86.43,71.68,-0.93,0.76
41,2.27,40,17,0.208,-6.21,-101.64,86.45,71.65,-0.97,0.8
42,2.31,41,16,0.153,-6.23,-101.71,86.29,71.56,-0.96,0.73
43,2.34,42,15,0.288,-6.22,-101.69,86.01,71.55,-0.98,0.72
44,2.37,43,14,0.264,-6.25,-101.66,86.27,71.35,-0.95,0.79
45,2.41,44,13,0.191,-6.16,-101.52,86.08,71.2,-0.97,0.75
46,2.44,45,12,0.170,-6.2,-101.63,85.98,71.03,-1.0,0.79
47,2.47,46,11,0.276,-6.35,-101.35,85.78,70.96,-0.95,0.73
48,2.51,47,10,0.276,-6.35,-101.08,85.62,70.82,-1.03,0.72
49,2.54,48,9,0.288,-6.36,-101.27,85.33,70.96,-1.03,0.8
50,2.58,49,8,0.239,-6.36,-101.51,85.28,70.83,-1.01,0.74
51,2.61,50,7,0.727,-6.56,-101.08,84.55,71.02,-1.07,0.74
52,2.64,51,6,0.318,-6.56,-100.99,84.24,70.97,-1.07,0.71
53,2.68,52,5,0.144,-6.69,-101.11,84.09,71.03,-1.11,0.85
54,2.71,53,4,0.529,-6.71,-100.84,83.56,71.19,-1.15,0.74
55,2.74,54,3,0.172,-6.7,-101.0,83.4,71.36,-1.16,0.8
56,2.78,55,2,0.496,-6.78,-100.5,83.1,71.29,-1.17,0.81
57,2.81,56,1,0.113,-6.89,-100.55,83.07,71.29,-1.17,0.79
58,3.01,57,28,3.114,-5.91,-101.81,86.18,71.74,-1.4,0.68
59,3.04,58,27,0.220,-5.7,-101.94,85.96,71.81,-1.26,0.66
60,3.08,59,26,0.447,-5.89,-101.5,86.39,71.93,-1.03,0.6
61,3.11,60,25,0.317,-5.85,-101.66,86.07,72.0,-0.76,0.52
62,3.14,61,24,0.396,-5.75,-101.83,85.67,71.83,-0.54,0.64
63,3.18,62,23,0.544,-5.82,-101.73,85.81,72.03,0.01,0.68
64,3.21,63,22,0.427,-5.9,-101.88,85.38,72.21,0.22,0.63
65,3.24,64,21,0.266,-5.86,-102.11,85.11,72.16,0.32,0.67
66,3.28,65,20,0.313,-5.92,-101.8,85.05,72.32,0.41,0.57
67,3.31,66,19,0.684,-5.84,-101.11,84.64,72.24,0.26,0.58
68,3.34,67,18,0.488,-5.8,-101.23,84.15,72.29,0.19,0.7
69,3.38,68,17,0.332,-5.78,-100.9,84.45,72.4,0.14,0.59
70,3.41,69,16,0.374,-5.78,-101.13,84.08,72.43,0.07,0.53
71,3.44,70,15,0.576,-5.54,-100.9,83.5,72.38,-0.05,0.58
72,3.48,71,14,0.393,-5.86,-100.82,83.53,72.78,-0.13,0.52
73,3.51,72,13,0.780,-5.88,-100.65,82.75,72.54,-0.25,0.55
74,3.55,73,12,0.355,-5.79,-100.91,82.4,72.54,-0.28,0.56
75,3.58,74,11,0.551,-6.17,-100.36,82.66,72.62,-0.38,0.55
76,3.61,75,10,0.979,-5.82,-99.38,81.8,72.28,-0.42,0.53
77,3.65,76,9,0.799,-5.95,-99.11,81.0,72.22,-0.5,0.54
78,3.68,77,8,1.169,-6.05,-97.95,80.27,72.08,-0.55,0.6
79,3.71,78,7,1.045,-5.89,-96.9,79.46,71.62,-0.56,0.6
80,3.75,79,6,1.596,-6.06,-95.3,79.34,71.41,-0.53,0.71
81,3.78,80,5,2.356,-6.08,-92.95,77.72,70.93,-0.66,0.53
82,3.81,81,4,1.851,-5.94,-91.1,76.63,70.31,-0.74,0.55
83,3.85,82,3,3.053,-5.84,-88.04,75.05,69.48,-0.91,0.55
84,3.88,83,23,13.172,-7.76,-74.87,66.88,67.5,-2.2,0.49
85,3.91,84,22,2.342,-7.56,-72.53,65.31,67.15,-2.26,0.48
86,3.95,85,21,6.400,-8.08,-66.13,61.43,66.3,-2.7,0.36
87,3.98,86,20,2.374,-7.69,-63.76,60.14,65.97,-2.73,0.65
88,4.01,87,19,2.011,-7.99,-61.91,58.13,65.79,-2.71,0.44
89,4.05,88,18,1.650,-7.87,-60.26,57.52,65.66,-2.69,0.31
90,4.08,89,17,1.202,-7.47,-59.12,56.32,65.59,-2.61,0.46
91,4.11,90,16,1.454,-7.67,-57.66,55.81,65.39,-2.76,0.41
92,4.15,91,15,1.263,-7.77,-56.4,54.92,65.21,-2.69,0.49
93,4.18,92,14,0.872,-7.77,-55.53,54.25,65.16,-2.68,0.53
94,4.21,93,13,0.724,-7.76,-54.8,53.8,64.81,-2.6,0.39
95,4.25,94,12,0.434,-7.86,-54.37,53.82,64.59,-2.63,0.45
96,4.28,95,11,1.070,-7.63,-53.42,52.75,64.57,-2.63,0.29
97,4.31,96,10,0.972,-7.8,-52.45,52.61,64.37,-2.75,0.55
98,4.35,97,9,0.967,-7.79,-51.73,51.64,64.45,-2.6,0.46
99,4.38,98,8,1.280,-8.19,-50.45,50.8,64.44,-2.66,0.43
100,4.41,99,7,1.325,-8.25,-49.12,50.72,64.25,-2.69,0.43
101,4.45,100,6,1.157,-8.23,-48.88,49.56,64.39,-2.63,0.55
102,4.48,101,5,0.551,-8.57,-48.33,49.41,64.28,-2.72,0.32
103,4.51,102,4,0.896,-8.78,-47.54,48.52,64.26,-2.75,0.53
104,4.55,103,3,0.784,-8.41,-46.76,48.56,64.24,-2.76,0.51
105,4.58,104,2,0.675,-8.72,-46.08,47.99,64.55,-2.93,0.63
106,4.62,105,1,0.680,-8.96,-46.0,47.31,64.67,-3.05,0.9
107,4.75,106,26,5.287,-7.04,-51.29,50.68,67.17,-0.91,0.29
108,4.78,107,25,0.975,-6.97,-50.31,50.38,66.99,-0.82,0.42
109,4.82,108,24,0.445,-7.03,-50.48,49.93,67.16,-0.84,0.48
110,4.85,109,23,0.686,-6.85,-49.79,50.21,67.05,-0.84,0.21
111,4.88,110,22,1.057,-6.9,-49.25,49.16,66.8,-0.95,0.38
112,4.92,111,21,1.261,-6.81,-47.99,48.27,66.91,-0.9,0.18
113,4.95,112,20,1.311,-6.75,-46.68,47.65,67.03,-1.16,0.17
114,4.98,113,19,1.927,-6.71,-44.75,46.32,66.96,-1.26,0.02
115,5.02,114,18,0.909,-6.83,-43.84,45.83,67.49,-1.19,0.32
116,5.05,115,17,2.455,-6.75,-41.39,44.39,67.38,-1.32,0.51
117,5.08,116,16,1.307,-7.02,-40.75,43.09,67.99,-1.34,1.61
118,5.12,117,15,2.145,-6.96,-40.0,42.9,68.28,-1.23,3.75
119,5.15,118,14,2.829,-7.48,-39.35,42.19,68.48,-1.14,6.58
120,5.18,119,13,3.067,-7.53,-38.3,41.75,68.73,-1.16,9.65
121,5.22,120,12,2.950,-7.57,-37.94,42.09,68.9,-1.26,12.6
122,5.25,121,11,2.398,-7.49,-37.49,41.49,69.13,-1.31,14.99
123,5.28,122,10,2.246,-7.37,-37.17,41.29,68.85,-1.09,17.24
124,5.32,123,9,1.878,-7.36,-36.55,40.92,68.86,-1.23,19.12
125,5.35,124,8,1.612,-7.32,-35.28,41.1,68.78,-1.1,20.73
126,5.38,125,7,1.219,-7.16,-35.0,40.84,68.86,-1.03,21.95
127,5.42,126,6,1.142,-7.41,-34.73,40.84,69.11,-0.99,23.09
128,5.45,127,5,1.088,-7.18,-33.77,40.54,69.04,-0.91,24.18
129,5.48,128,4,1.176,-7.0,-33.12,41.27,69.04,-0.74,25.35
130,5.52,129,3,1.001,-7.17,-32.37,40.92,69.08,-0.7,26.36
131,5.55,130,2,0.922,-7.28,-32.13,40.48,69.13,-0.72,27.28
132,5.59,131,1,0.643,-7.12,-31.88,40.73,69.13,-0.91,27.92
133,5.65,132,23,7.786,-8.74,-30.91,41.61,68.01,-3.57,35.71
134,5.69,133,22,0.447,-8.9,-30.86,41.23,67.77,-3.73,36.15
135,5.72,134,21,1.016,-8.84,-29.84,41.36,66.86,-3.64,36.2
136,5.75,135,20,0.520,-8.66,-29.37,41.88,66.39,-3.66,36.21
137,5.79,136,19,0.680,-8.87,-28.69,41.7,66.02,-3.62,36.6
138,5.82,137,18,0.626,-8.8,-28.06,41.97,65.67,-3.6,36.68
139,5.85,138,17,0.549,-8.68,-27.51,41.59,65.51,-3.55,37.14
140,5.89,139,16,0.838,-8.6,-26.83,42.43,65.11,-3.65,37.63
141,5.92,140,15,0.427,-8.81,-26.61,42.0,65.17,-3.6,37.75
142,5.95,141,14,1.427,-8.61,-25.18,41.14,64.79,-3.47,37.94
143,5.99,142,13,0.945,-8.64,-24.8,42.09,64.73,-3.61,37.86
144,6.02,143,12,0.520,-8.73,-24.6,41.65,64.21,-3.48,37.95
145,6.05,144,11,1.056,-8.79,-23.54,41.19,64.37,-3.39,37.94
146,6.09,145,10,0.439,-8.93,-23.1,41.15,64.06,-3.4,37.91
147,6.12,146,9,1.254,-8.5,-21.85,40.42,63.7,-3.4,37.73
148,6.15,147,8,0.455,-8.96,-21.58,40.73,63.73,-3.35,37.65
149,6.19,148,7,0.947,-8.84,-20.63,40.03,63.54,-3.31,37.84
150,6.22,149,6,0.940,-8.82,-19.69,39.24,63.4,-3.41,37.82
151,6.25,150,5,1.519,-8.52,-18.17,38.51,63.38,-3.23,37.76
152,6.29,151,4,0.777,-8.87,-17.4,38.43,63.28,-3.36,37.94
153,6.32,152,3,2.083,-8.91,-15.31,37.66,63.32,-3.26,37.83
154,6.35,153,2,0.764,-8.62,-15.22,36.89,63.42,-3.28,37.76
155,6.39,154,1,1.390,-8.73,-13.83,35.9,63.14,-3.39,37.72
156,6.55,155,26,3.197,-8.49,-15.66,36.37,66.34,-0.39,40.47
157,6.59,156,25,0.949,-8.27,-14.92,35.42,66.39,-0.56,40.14
158,6.62,157,24,0.629,-8.32,-14.29,35.16,66.24,-0.59,40.0
159,6.66,158,23,0.978,-8.38,-13.32,35.22,65.99,-0.68,39.9
